50000000, 1, 32.211543, 48.921887, 36.089385, 39.387020
50000000, 2, 33.098825, 56.736693, 43.525138, 42.080347
50000000, 3, 33.339382, 39.980576, 46.340942, 58.594317
50000000, 4, 33.383079, 42.163295, 44.584580, 47.171891
50000000, 5, 33.588193, 41.385450, 38.668668, 46.760207
50000000, 6, 32.728450, 39.973345, 41.982125, 49.750440
50000000, 7, 33.177210, 33.244838, 56.462114, 44.925994
50000000, 8, 32.376414, 42.392653, 34.380176, 76.683698
50000000, 9, 24.790904, 100.812157, 43.719434, 41.408451
50000000, 10, 24.815091, 42.563709, 38.275645, 41.090654
